timestamp,timestamp1,id,securityId,order,price,volume,direction,orderType,turnover
2018-08-29T09:30:41.543,1535506241543,59129348,coin_binance_BTC-USDT,,7073.33,0.0342,1,,241.90788600000002
2018-08-29T09:30:41.832,1535506241832,59129349,coin_binance_BTC-USDT,,7073.33,0.0001,1,,0.707333
2018-08-29T09:30:42.871,1535506242871,59129350,coin_binance_BTC-USDT,,7072.72,0.007323,1,,51.79352856
2018-08-29T09:30:42.879,1535506242879,59129351,coin_binance_BTC-USDT,,7072.11,0.005385,-1,,38.08331235
2018-08-29T09:30:45.294,1535506245294,59129352,coin_binance_BTC-USDT,,7073.33,0.008,1,,56.58664
2018-08-29T09:30:45.714,1535506245714,59129353,coin_binance_BTC-USDT,,7073.33,0.096993,1,,686.06349669
2018-08-29T09:30:45.958,1535506245958,59129354,coin_binance_BTC-USDT,,7072.11,0.006119,-1,,43.27424109
2018-08-29T09:30:45.971,1535506245971,59129355,coin_binance_BTC-USDT,,7072.11,0.001415,-1,,10.007035649999999
2018-08-29T09:30:47.413,1535506247413,59129356,coin_binance_BTC-USDT,,7073.33,0.131632,1,,931.07657456
2018-08-29T09:30:47.503,1535506247503,59129357,coin_binance_BTC-USDT,,7072.1,0.015003,-1,,106.10271630000001
2018-08-29T09:30:48.205,1535506248205,59129358,coin_binance_BTC-USDT,,7073.0,0.0001,1,,0.7073
2018-08-29T09:30:50.172,1535506250172,59129359,coin_binance_BTC-USDT,,7073.0,0.006,1,,42.438
2018-08-29T09:30:50.746,1535506250746,59129360,coin_binance_BTC-USDT,,7072.11,0.058234,-1,,411.83725374
2018-08-29T09:30:50.746,1535506250746,59129361,coin_binance_BTC-USDT,,7072.1,0.086597,-1,,612.4226437
2018-08-29T09:30:50.926,1535506250926,59129362,coin_binance_BTC-USDT,,7072.1,0.03397,-1,,240.239237
2018-08-29T09:30:50.965,1535506250965,59129363,coin_binance_BTC-USDT,,7072.1,0.062843,-1,,444.4319803
2018-08-29T09:30:50.965,1535506250965,59129364,coin_binance_BTC-USDT,,7070.92,0.009258,-1,,65.46257736000001
2018-08-29T09:30:51.223,1535506251223,59129365,coin_binance_BTC-USDT,,7072.1,0.01583,1,,111.95134300000001
2018-08-29T09:30:51.521,1535506251521,59129366,coin_binance_BTC-USDT,,7072.1,0.003407,1,,24.0946447
2018-08-29T09:30:51.645,1535506251645,59129367,coin_binance_BTC-USDT,,7072.1,0.041441,1,,293.0748961
2018-08-29T09:30:51.943,1535506251943,59129368,coin_binance_BTC-USDT,,7072.1,0.001991,1,,14.080551100000001
2018-08-29T09:30:52.310,1535506252310,59129369,coin_binance_BTC-USDT,,7072.1,0.120731,1,,853.8217051
2018-08-29T09:30:52.373,1535506252373,59129370,coin_binance_BTC-USDT,,7073.0,0.001415,1,,10.008295
2018-08-29T09:30:52.592,1535506252592,59129371,coin_binance_BTC-USDT,,7073.0,0.044128,1,,312.117344
2018-08-29T09:30:52.630,1535506252630,59129372,coin_binance_BTC-USDT,,7073.0,0.061338,1,,433.84367399999996
2018-08-29T09:30:53.123,1535506253123,59129373,coin_binance_BTC-USDT,,7073.0,0.011306,1,,79.967338
2018-08-29T09:30:53.478,1535506253478,59129374,coin_binance_BTC-USDT,,7072.32,0.178985,1,,1265.8391952
2018-08-29T09:30:53.494,1535506253494,59129375,coin_binance_BTC-USDT,,7071.64,0.001845,-1,,13.047175800000002
2018-08-29T09:30:53.516,1535506253516,59129376,coin_binance_BTC-USDT,,7071.64,0.065323,-1,,461.94073972000007
2018-08-29T09:30:54.950,1535506254950,59129377,coin_binance_BTC-USDT,,7073.0,0.259714,1,,1836.957122
2018-08-29T09:30:55.122,1535506255122,59129378,coin_binance_BTC-USDT,,7073.0,0.002,1,,14.146
2018-08-29T09:30:55.762,1535506255762,59129379,coin_binance_BTC-USDT,,7071.63,0.010703,-1,,75.68765589
2018-08-29T09:30:56.447,1535506256447,59129380,coin_binance_BTC-USDT,,7071.64,0.088009,-1,,622.3679647600001
2018-08-29T09:30:56.478,1535506256478,59129381,coin_binance_BTC-USDT,,7071.64,5e-06,-1,,0.035358200000000006
