timestamp,timestamp1,securityId,code,name,low,open,close,high,volume,turnover
2018-08-28T17:13:00.000,1535447580000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.36,6924.55,6926.74,6927.09,9.864904,
2018-08-28T17:14:00.000,1535447640000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.08,6925.08,6926.0,6931.15,17.010918,
2018-08-28T17:15:00.000,1535447700000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.76,6927.0,6927.29,6928.81,13.518304,
2018-08-28T17:16:00.000,1535447760000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.72,6927.29,6925.72,6928.51,18.464243,
2018-08-28T17:17:00.000,1535447820000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.62,6925.72,6924.0,6925.72,36.873835,
2018-08-28T17:18:00.000,1535447880000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.84,6923.86,6924.0,6924.0,26.461466,
2018-08-28T17:19:00.000,1535447940000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.99,6924.0,6924.0,6924.02,7.969471,
2018-08-28T17:20:00.000,1535448000000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6924.22,6924.61,6926.88,6927.3,20.47141,
2018-08-28T17:21:00.000,1535448060000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6924.0,6926.89,6924.01,6927.14,8.637482,
2018-08-28T17:22:00.000,1535448120000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.62,6924.01,6923.96,6924.01,15.626538,
2018-08-28T17:23:00.000,1535448180000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.0,6923.64,6922.06,6923.96,15.45382,
2018-08-28T17:24:00.000,1535448240000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.03,6921.04,6921.14,6922.06,11.868406,
2018-08-28T17:25:00.000,1535448300000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.01,6921.12,6921.12,6922.05,33.192068,
2018-08-28T17:26:00.000,1535448360000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.7,6922.06,6920.7,6922.06,11.099971,
2018-08-28T17:27:00.000,1535448420000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.22,6920.7,6920.23,6920.72,13.029259,
2018-08-28T17:28:00.000,1535448480000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.22,6920.4,6921.01,6921.31,28.097475,
2018-08-28T17:29:00.000,1535448540000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.72,6921.01,6920.73,6921.31,60.765983,
2018-08-28T17:30:00.000,1535448600000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.52,6920.74,6919.53,6921.31,43.72284,
2018-08-28T17:31:00.000,1535448660000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.52,6919.53,6919.52,6921.31,7.014142,
2018-08-28T17:32:00.000,1535448720000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.52,6919.52,6919.57,6921.27,14.984031,
2018-08-28T17:33:00.000,1535448780000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.53,6921.23,6921.1,6921.31,33.282638,
2018-08-28T17:34:00.000,1535448840000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.53,6921.1,6919.55,6925.0,51.954849,
2018-08-28T17:35:00.000,1535448900000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.55,6921.13,6920.98,6921.17,35.835507,
2018-08-28T17:36:00.000,1535448960000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.0,6920.02,6921.0,6921.17,38.763324,
2018-08-28T17:37:00.000,1535449020000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.59,6920.29,6921.12,6921.17,9.582005,
2018-08-28T17:38:00.000,1535449080000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.12,6921.16,6922.03,6925.0,5.976622,
2018-08-28T17:39:00.000,1535449140000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.16,6924.46,6921.16,6924.46,24.49851,
2018-08-28T17:40:00.000,1535449200000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.0,6921.21,6921.13,6923.97,22.382258,
2018-08-28T17:41:00.000,1535449260000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.03,6921.12,6922.63,6922.69,5.045595,
2018-08-28T17:42:00.000,1535449320000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.0,6921.12,6921.51,6922.69,5.119399,
2018-08-28T17:43:00.000,1535449380000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.1,6921.51,6922.65,6922.65,7.974728,
2018-08-28T17:44:00.000,1535449440000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.15,6921.88,6922.03,6924.0,10.444343,
2018-08-28T17:45:00.000,1535449500000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.62,6922.03,6922.29,6924.0,17.500743,
2018-08-28T17:46:00.000,1535449560000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.62,6922.29,6922.28,6922.29,18.163686,
2018-08-28T17:47:00.000,1535449620000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.19,6922.29,6922.29,6925.0,5.640606,
2018-08-28T17:48:00.000,1535449680000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.33,6922.33,6925.9,6925.96,7.751512,
2018-08-28T17:49:00.000,1535449740000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6924.0,6925.15,6925.18,6925.96,6.511859,
2018-08-28T17:50:00.000,1535449800000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.76,6925.19,6923.56,6925.89,29.174258,
2018-08-28T17:51:00.000,1535449860000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.55,6923.55,6923.57,6925.03,17.72396,
2018-08-28T17:52:00.000,1535449920000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.75,6923.57,6926.88,6927.0,20.446636,
2018-08-28T17:53:00.000,1535449980000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.88,6926.89,6928.03,6928.67,46.393462,
2018-08-28T17:54:00.000,1535450040000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6927.0,6928.03,6929.95,6929.99,36.419386,
2018-08-28T17:55:00.000,1535450100000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6927.99,6929.55,6929.83,6929.98,44.315009,
2018-08-28T17:56:00.000,1535450160000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6928.15,6929.83,6928.47,6933.0,27.124621,
2018-08-28T17:57:00.000,1535450220000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.12,6928.47,6925.26,6928.47,31.930513,
2018-08-28T17:58:00.000,1535450280000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.0,6925.89,6925.14,6927.18,62.546134,
2018-08-28T17:59:00.000,1535450340000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.15,6925.19,6929.99,6930.0,23.76734,
2018-08-28T18:00:00.000,1535450400000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6927.33,6929.99,6930.02,6930.47,10.890972,
2018-08-28T18:01:00.000,1535450460000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6927.33,6930.02,6927.6,6933.8,11.27095,
2018-08-28T18:02:00.000,1535450520000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.51,6927.64,6926.52,6933.33,19.92476,
2018-08-28T18:03:00.000,1535450580000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.02,6926.52,6926.52,6926.52,8.800244,
2018-08-28T18:04:00.000,1535450640000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.21,6926.52,6926.0,6926.52,10.919331,
2018-08-28T18:05:00.000,1535450700000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6925.01,6926.0,6925.08,6926.0,4.595063,
2018-08-28T18:06:00.000,1535450760000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.95,6925.05,6922.95,6925.21,14.888533,
2018-08-28T18:07:00.000,1535450820000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.95,6922.95,6926.0,6930.0,47.414725,
2018-08-28T18:08:00.000,1535450880000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.0,6926.0,6928.93,6929.86,19.116509,
2018-08-28T18:09:00.000,1535450940000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.05,6928.91,6927.01,6928.92,5.253786,
2018-08-28T18:10:00.000,1535451000000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.05,6927.01,6927.04,6929.0,6.627398,
2018-08-28T18:11:00.000,1535451060000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6927.99,6928.0,6928.02,6928.56,77.51625,
2018-08-28T18:12:00.000,1535451120000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6926.05,6928.29,6926.05,6928.55,42.76441,
2018-08-28T18:13:00.000,1535451180000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.76,6926.88,6923.87,6926.99,10.901003,
2018-08-28T18:14:00.000,1535451240000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.78,6923.92,6923.5,6925.98,20.05,
2018-08-28T18:15:00.000,1535451300000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.5,6922.79,6923.33,6923.5,17.198041,
2018-08-28T18:16:00.000,1535451360000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.0,6923.34,6922.61,6926.06,43.039523,
2018-08-28T18:17:00.000,1535451420000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6919.0,6922.61,6920.86,6924.0,29.761561,
2018-08-28T18:18:00.000,1535451480000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.0,6920.02,6918.15,6920.54,35.350185,
2018-08-28T18:19:00.000,1535451540000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6917.0,6919.02,6917.4,6919.99,48.898935,
2018-08-28T18:20:00.000,1535451600000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6915.5,6917.4,6915.51,6917.4,53.472011,
2018-08-28T18:21:00.000,1535451660000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6915.5,6915.5,6915.52,6917.01,12.287292,
2018-08-28T18:22:00.000,1535451720000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6910.0,6915.51,6910.01,6916.0,98.499029,
2018-08-28T18:23:00.000,1535451780000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6907.77,6910.01,6910.21,6911.74,56.849502,
2018-08-28T18:24:00.000,1535451840000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6910.19,6911.73,6913.87,6915.0,14.176406,
2018-08-28T18:25:00.000,1535451900000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6910.72,6912.86,6914.84,6914.89,10.713253,
2018-08-28T18:26:00.000,1535451960000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6914.84,6914.89,6917.98,6918.0,6.337462,
2018-08-28T18:27:00.000,1535452020000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6915.62,6915.62,6918.0,6918.0,7.173722,
2018-08-28T18:28:00.000,1535452080000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6916.0,6918.0,6916.0,6918.0,4.654826,
2018-08-28T18:29:00.000,1535452140000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6915.61,6917.44,6917.88,6917.89,15.669489,
2018-08-28T18:30:00.000,1535452200000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6917.5,6917.89,6918.02,6923.0,9.828094,
2018-08-28T18:31:00.000,1535452260000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6917.54,6919.99,6918.24,6922.25,6.98037,
2018-08-28T18:32:00.000,1535452320000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6917.54,6917.89,6919.55,6919.56,5.331493,
2018-08-28T18:33:00.000,1535452380000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6917.82,6917.82,6918.07,6919.93,20.294394,
2018-08-28T18:34:00.000,1535452440000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.01,6919.84,6922.22,6922.25,29.028058,
2018-08-28T18:35:00.000,1535452500000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.22,6922.22,6922.22,6923.0,16.242037,
2018-08-28T18:36:00.000,1535452560000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.92,6922.23,6922.96,6923.0,34.358758,
2018-08-28T18:37:00.000,1535452620000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.0,6922.96,6922.5,6922.97,53.260048,
2018-08-28T18:38:00.000,1535452680000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.22,6922.5,6922.37,6922.5,41.760834,
2018-08-28T18:39:00.000,1535452740000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.22,6922.29,6922.36,6922.5,48.268735,
2018-08-28T18:40:00.000,1535452800000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.33,6921.85,6921.84,6922.97,46.956387,
2018-08-28T18:41:00.000,1535452860000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.0,6921.84,6921.86,6922.99,77.804501,
2018-08-28T18:42:00.000,1535452920000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.33,6922.99,6922.79,6923.0,29.611409,
2018-08-28T18:43:00.000,1535452980000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.22,6921.88,6922.37,6923.0,42.534045,
2018-08-28T18:44:00.000,1535453040000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.22,6922.37,6922.37,6923.0,38.889347,
2018-08-28T18:45:00.000,1535453100000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6918.6,6922.36,6922.97,6923.0,20.498636,
2018-08-28T18:46:00.000,1535453160000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.73,6922.95,6922.81,6924.95,9.620303,
2018-08-28T18:47:00.000,1535453220000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.43,6922.8,6924.97,6925.0,29.328885,
2018-08-28T18:48:00.000,1535453280000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.44,6924.99,6924.69,6925.0,24.332006,
2018-08-28T18:49:00.000,1535453340000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.16,6923.5,6924.67,6924.75,37.540028,
2018-08-28T18:50:00.000,1535453400000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.93,6923.93,6924.65,6924.66,21.309106,
2018-08-28T18:51:00.000,1535453460000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.74,6924.65,6924.65,6924.66,38.730271,
2018-08-28T18:52:00.000,1535453520000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6922.0,6924.65,6923.7,6924.65,32.021213,
2018-08-28T18:53:00.000,1535453580000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.19,6923.35,6922.71,6923.7,56.042443,
2018-08-28T18:54:00.000,1535453640000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.48,6922.71,6923.71,6923.72,29.14833,
2018-08-28T18:55:00.000,1535453700000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6920.48,6923.71,6923.4,6923.71,10.45627,
2018-08-28T18:56:00.000,1535453760000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6921.15,6923.4,6923.48,6923.62,21.913631,
2018-08-28T18:57:00.000,1535453820000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.27,6923.47,6923.92,6924.65,17.002625,
2018-08-28T18:58:00.000,1535453880000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.72,6923.91,6923.76,6924.66,9.172029,
2018-08-28T18:59:00.000,1535453940000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6923.75,6924.66,6932.98,6933.0,77.724227,
2018-08-28T19:00:00.000,1535454000000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6930.59,6931.46,6941.61,6947.47,39.833418,
2018-08-28T19:01:00.000,1535454060000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6930.79,6941.61,6938.92,6945.19,39.457531,
2018-08-28T19:02:00.000,1535454120000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6934.22,6938.92,6936.07,6940.0,31.539427,
2018-08-28T19:03:00.000,1535454180000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6934.55,6936.07,6939.61,6944.7,87.463571,
2018-08-28T19:04:00.000,1535454240000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6934.48,6939.61,6938.2,6939.61,54.211303,
2018-08-28T19:05:00.000,1535454300000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6937.73,6937.73,6943.43,6945.36,36.171815,
2018-08-28T19:06:00.000,1535454360000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6943.15,6943.2,6945.01,6950.0,101.293592,
2018-08-28T19:07:00.000,1535454420000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6945.01,6946.83,6952.56,6952.76,97.455852,
2018-08-28T19:08:00.000,1535454480000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6946.1,6952.21,6957.99,6962.36,99.079666,
2018-08-28T19:09:00.000,1535454540000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6957.99,6958.79,6996.63,7000.0,382.673166,
2018-08-28T19:10:00.000,1535454600000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6964.13,6996.63,6993.45,7044.0,634.977421,
2018-08-28T19:11:00.000,1535454660000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6974.0,6993.45,6983.27,7013.79,258.949965,
2018-08-28T19:12:00.000,1535454720000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6983.08,6983.29,7001.13,7009.95,149.325188,
2018-08-28T19:13:00.000,1535454780000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6985.14,7004.57,6996.02,7004.57,136.462786,
2018-08-28T19:14:00.000,1535454840000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6985.0,6996.02,6987.01,7000.0,39.886705,
2018-08-28T19:15:00.000,1535454900000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6987.0,6987.01,7001.53,7008.08,62.783609,
2018-08-28T19:16:00.000,1535454960000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6998.78,7001.82,7004.9,7011.0,64.354924,
2018-08-28T19:17:00.000,1535455020000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6991.28,7003.95,6994.53,7008.0,51.432966,
2018-08-28T19:18:00.000,1535455080000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6994.54,6997.36,6997.02,7001.0,40.887695,
2018-08-28T19:19:00.000,1535455140000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6997.33,6998.97,7003.62,7004.47,37.721621,
2018-08-28T19:20:00.000,1535455200000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7003.62,7003.62,7006.01,7010.54,58.533105,
2018-08-28T19:21:00.000,1535455260000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7002.05,7007.55,7004.41,7010.0,51.859622,
2018-08-28T19:22:00.000,1535455320000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6996.62,7004.42,6999.46,7005.75,77.867344,
2018-08-28T19:23:00.000,1535455380000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6997.06,6999.46,7000.13,7002.73,21.586616,
2018-08-28T19:24:00.000,1535455440000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6991.98,7000.11,6991.98,7000.13,42.705422,
2018-08-28T19:25:00.000,1535455500000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6985.0,6994.34,6985.05,6994.34,81.807178,
2018-08-28T19:26:00.000,1535455560000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6975.51,6987.18,6987.0,6990.51,92.145413,
2018-08-28T19:27:00.000,1535455620000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6982.17,6986.99,6990.71,6996.95,30.706014,
2018-08-28T19:28:00.000,1535455680000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6991.01,6991.97,6998.0,6998.01,12.353751,
2018-08-28T19:29:00.000,1535455740000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6992.94,6995.78,6996.04,7000.0,76.966307,
2018-08-28T19:30:00.000,1535455800000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6996.06,6996.06,6998.08,6999.37,14.724552,
2018-08-28T19:31:00.000,1535455860000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6998.07,6999.37,7010.0,7011.05,82.715126,
2018-08-28T19:32:00.000,1535455920000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,6996.85,7010.0,7004.05,7011.04,31.828582,
2018-08-28T19:33:00.000,1535455980000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7004.0,7004.08,7009.77,7012.0,14.098354,
2018-08-28T19:34:00.000,1535456040000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7002.36,7011.99,7006.77,7015.0,47.690285,
2018-08-28T19:35:00.000,1535456100000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7005.16,7006.76,7013.22,7013.95,39.177014,
2018-08-28T19:36:00.000,1535456160000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7010.03,7013.21,7017.97,7018.0,26.478302,
2018-08-28T19:37:00.000,1535456220000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7016.34,7017.97,7022.61,7027.0,89.811766,
2018-08-28T19:38:00.000,1535456280000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7021.11,7022.61,7026.35,7030.11,55.372225,
2018-08-28T19:39:00.000,1535456340000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7021.24,7021.25,7023.17,7032.94,62.734659,
2018-08-28T19:40:00.000,1535456400000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7021.11,7023.17,7022.98,7026.75,34.102741,
2018-08-28T19:41:00.000,1535456460000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7020.0,7022.98,7020.48,7024.64,22.25457,
2018-08-28T19:42:00.000,1535456520000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7020.01,7020.49,7023.99,7024.0,23.63919,
2018-08-28T19:43:00.000,1535456580000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7022.99,7023.0,7025.02,7027.73,25.615533,
2018-08-28T19:44:00.000,1535456640000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7022.66,7025.01,7028.39,7029.99,47.570727,
2018-08-28T19:45:00.000,1535456700000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7028.39,7029.98,7039.06,7042.55,81.860883,
2018-08-28T19:46:00.000,1535456760000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7039.06,7039.07,7046.85,7050.0,93.665271,
2018-08-28T19:47:00.000,1535456820000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7043.93,7043.93,7045.02,7049.78,39.895916,
2018-08-28T19:48:00.000,1535456880000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7037.19,7046.35,7037.24,7049.0,59.124346,
2018-08-28T19:49:00.000,1535456940000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7037.19,7037.24,7045.0,7046.99,24.727596,
2018-08-28T19:50:00.000,1535457000000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7039.97,7045.0,7040.0,7046.98,28.637785,
2018-08-28T19:51:00.000,1535457060000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7028.38,7040.03,7030.27,7041.88,43.33329,
2018-08-28T19:52:00.000,1535457120000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7022.0,7030.27,7025.01,7030.27,38.827544,
2018-08-28T19:53:00.000,1535457180000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7022.0,7025.43,7028.39,7030.0,16.865285,
2018-08-28T19:54:00.000,1535457240000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7028.0,7029.95,7029.81,7034.16,23.39106,
2018-08-28T19:55:00.000,1535457300000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7029.0,7029.83,7033.27,7033.32,24.353138,
2018-08-28T19:56:00.000,1535457360000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7031.01,7033.29,7038.0,7040.0,23.834686,
2018-08-28T19:57:00.000,1535457420000,coin_binance_BTC-USDT,BTC-USDT,BTC/USDT,7037.24,7038.0,7037.25,7039.22,13.602166,
