code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry,timestamp
601777,力帆股份,2010-11-25,sh,stock,stock_sh_601777,摩托车,"['股权激励', '成渝特区', '民营银行', '百度概念', '参股金融']",重庆,,,2010-11-25
601788,光大证券,2009-08-18,sh,stock,stock_sh_601788,金融行业,"['融资融券', '保险重仓', '含H股', '央企50']",上海,,,2009-08-18
601789,宁波建工,2011-08-16,sh,stock,stock_sh_601789,建筑建材,"['融资融券', '业绩预升', '云计算']",浙江,,,2011-08-16
601798,蓝科高新,2011-06-22,sh,stock,stock_sh_601798,机械行业,"['页岩气', '陕甘宁']",甘肃,,,2011-06-22
601799,星宇股份,2011-02-01,sh,stock,stock_sh_601799,汽车制造,"['股权激励', '物联网', '汽车电子']",江苏,,,2011-02-01
601800,中国交建,2012-03-09,sh,stock,stock_sh_601800,建筑建材,"['券商重仓', '融资融券', 'QFII重仓', '含H股', '铁路基建']",北京,,,2012-03-09
601801,皖新传媒,2010-01-18,sh,stock,stock_sh_601801,传媒娱乐,"['融资融券', '文化振兴', 'O2O模式', '新零售', '皖江区域']",安徽,,,2010-01-18
601808,中海油服,2007-09-28,sh,stock,stock_sh_601808,石油行业,"['油气改革', '海工装备', '可燃冰', '融资融券', '保险重仓', '本月解禁', '信托重仓', '含H股', '央企50']",天津,,,2007-09-28
601811,新华文轩,2016-08-08,sh,stock,stock_sh_601811,,"['次新股', '含H股']",四川,,,2016-08-08
601818,光大银行,2010-08-18,sh,stock,stock_sh_601818,金融行业,"['融资融券', '保险重仓', '含H股']",北京,,,2010-08-18
601857,中国石油,2007-11-05,sh,stock,stock_sh_601857,石油行业,"['融资融券', '保险重仓', '基金重仓', '含H股', '超大盘', '央企50']",北京,,,2007-11-05
601858,中国科传,2017-01-18,sh,stock,stock_sh_601858,,,北京,,,2017-01-18
601866,中远海发,2007-12-12,sh,stock,stock_sh_601866,交通运输,"['海上丝路', '融资融券', '准ST股', '阿里概念', '含H股', '央企50']",上海,,,2007-12-12
601872,招商轮船,2006-12-01,sh,stock,stock_sh_601872,交通运输,社保重仓,上海,,,2006-12-01
601877,正泰电器,2010-01-21,sh,stock,stock_sh_601877,发电设备,"['石墨烯', '股权激励', '太阳能', '核电核能', '重组概念']",浙江,,,2010-01-21
601878,浙商证券,2017-06-26,sh,stock,stock_sh_601878,,,浙江,,,2017-06-26
601880,大连港,2010-12-06,sh,stock,stock_sh_601880,交通运输,"['海上丝路', '信托重仓', '含H股', '东亚自贸']",辽宁,,,2010-12-06
601881,中国银河,2017-01-23,sh,stock,stock_sh_601881,,,北京,,,2017-01-23
601882,海天精工,2016-11-07,sh,stock,stock_sh_601882,,次新股,浙江,,,2016-11-07
601886,江河集团,2011-08-18,sh,stock,stock_sh_601886,建筑建材,"['太阳能', '民营银行']",北京,,,2011-08-18
601888,中国国旅,2009-10-15,sh,stock,stock_sh_601888,酒店旅游,"['融资融券', '保险重仓', '社保重仓', '海南自贸', '奢侈品']",北京,,,2009-10-15
601890,亚星锚链,2010-12-28,sh,stock,stock_sh_601890,船舶制造,"['海工装备', '农村金融', '参股金融']",江苏,,,2010-12-28
601898,中煤能源,2008-02-01,sh,stock,stock_sh_601898,煤炭行业,"['低碳经济', '融资融券', '含H股', '超大盘', '央企50']",北京,,,2008-02-01
601899,紫金矿业,2008-04-25,sh,stock,stock_sh_601899,有色金属,"['融资融券', '页岩气', '含H股', '超大盘', '业绩预降', '黄金概念']",福建,,,2008-04-25
601900,南方传媒,2016-02-15,sh,stock,stock_sh_601900,,次新股,广东,,,2016-02-15
601901,方正证券,2011-08-10,sh,stock,stock_sh_601901,金融行业,"['长株潭', '高校背景', '融资融券', '新三板']",湖南,,,2011-08-10
601908,京运通,2011-09-08,sh,stock,stock_sh_601908,电子器件,"['空气治理', '股权激励', '太阳能', '业绩预降']",北京,,,2011-09-08
601918,新集能源,2007-12-19,sh,stock,stock_sh_601918,煤炭行业,"['ST板块', '融资融券', '信托重仓', '社保重仓', '业绩预降', '参股金融']",安徽,,,2007-12-19
601919,中远海控,2007-06-26,sh,stock,stock_sh_601919,交通运输,"['券商重仓', '融资融券', '准ST股', '含H股', '超大盘', '央企50']",天津,,,2007-06-26
601928,凤凰传媒,2011-11-30,sh,stock,stock_sh_601928,传媒娱乐,"['券商重仓', '融资融券', '保险重仓', '云计算', '网络游戏']",江苏,,,2011-11-30
601929,吉视传媒,2012-02-23,sh,stock,stock_sh_601929,传媒娱乐,"['图们江', '融资融券']",吉林,,,2012-02-23
601933,永辉超市,2010-12-15,sh,stock,stock_sh_601933,商业百货,"['海峡西岸', '食品安全', '腾讯概念', '信托重仓', 'O2O模式', '新零售', '业绩预升', '内贸规划']",福建,,,2010-12-15
601939,建设银行,2007-09-25,sh,stock,stock_sh_601939,金融行业,"['融资融券', '保险重仓', '含H股', '央企50']",北京,,,2007-09-25
601949,中国出版,2017-08-21,sh,stock,stock_sh_601949,,,北京,,,2017-08-21
601952,苏垦农发,2017-05-15,sh,stock,stock_sh_601952,,乡村振兴,江苏,,,2017-05-15
601958,金钼股份,2008-04-17,sh,stock,stock_sh_601958,有色金属,"['低碳经济', '融资融券', '陕甘宁', '社保重仓', '稀缺资源', '业绩预降']",陕西,,,2008-04-17
601965,中国汽研,2012-06-11,sh,stock,stock_sh_601965,汽车制造,成渝特区,重庆,,,2012-06-11
601966,玲珑轮胎,2016-07-06,sh,stock,stock_sh_601966,,次新股,山东,,,2016-07-06
601968,宝钢包装,2015-06-11,sh,stock,stock_sh_601968,,,上海,,,2015-06-11
601969,海南矿业,2014-12-09,sh,stock,stock_sh_601969,钢铁行业,海南自贸,海南,,,2014-12-09
601985,中国核电,2015-06-10,sh,stock,stock_sh_601985,,核电核能,北京,,,2015-06-10
601988,中国银行,2006-07-05,sh,stock,stock_sh_601988,金融行业,"['融资融券', '保险重仓', '含H股', '央企50']",北京,,,2006-07-05
601989,中国重工,2009-12-16,sh,stock,stock_sh_601989,船舶制造,"['券商重仓', '海工装备', '融资融券', '保险重仓', '智能交通', '央企50', '国防军工', '军工航天']",北京,,,2009-12-16
601991,大唐发电,2006-12-20,sh,stock,stock_sh_601991,电力行业,"['低碳经济', '分拆上市', '融资融券', '核电核能', '业绩预升', '含H股', '央企50']",北京,,,2006-12-20
601992,金隅股份,2011-03-01,sh,stock,stock_sh_601992,水泥行业,"['雄安新区', '融资融券', '保障房', '信托重仓', '固废处理', '含H股', '京津冀']",北京,,,2011-03-01
601996,丰林集团,2011-09-29,sh,stock,stock_sh_601996,农林牧渔,"['融资融券', '土地流转', '风沙治理']",广西,,,2011-09-29
601997,贵阳银行,2016-08-16,sh,stock,stock_sh_601997,,次新股,贵州,,,2016-08-16
601998,中信银行,2007-04-27,sh,stock,stock_sh_601998,金融行业,"['融资融券', '含H股', '央企50']",北京,,,2007-04-27
601999,出版传媒,2007-12-21,sh,stock,stock_sh_601999,传媒娱乐,"['三网融合', '文化振兴', '金融参股', '农村金融', '参股金融']",辽宁,,,2007-12-21
603000,人民网,2012-04-27,sh,stock,stock_sh_603000,电子信息,"['融资融券', '博彩概念']",北京,,,2012-04-27
603001,奥康国际,2012-04-26,sh,stock,stock_sh_603001,服装鞋类,"['O2O模式', '新零售']",浙江,,,2012-04-26
603002,宏昌电子,2012-05-18,sh,stock,stock_sh_603002,化工行业,3D打印,广东,,,2012-05-18
603003,龙宇燃油,2012-08-17,sh,stock,stock_sh_603003,石油行业,"['油气改革', '上海自贸']",上海,,,2012-08-17
603005,晶方科技,2014-02-10,sh,stock,stock_sh_603005,电子器件,,江苏,,,2014-02-10
603006,联明股份,2014-06-30,sh,stock,stock_sh_603006,汽车制造,重组概念,上海,,,2014-06-30
603007,花王股份,2016-08-26,sh,stock,stock_sh_603007,,"['装饰园林', '次新股']",江苏,,,2016-08-26
603008,喜临门,2012-07-17,sh,stock,stock_sh_603008,家具行业,"['O2O模式', '新零售', '重组概念']",浙江,,,2012-07-17
603009,北特科技,2014-07-18,sh,stock,stock_sh_603009,汽车制造,,上海,,,2014-07-18
603010,万盛股份,2014-10-10,sh,stock,stock_sh_603010,化工行业,,浙江,,,2014-10-10
603011,合锻智能,2014-11-07,sh,stock,stock_sh_603011,机械行业,,安徽,,,2014-11-07
603012,创力集团,2015-03-20,sh,stock,stock_sh_603012,机械行业,,上海,,,2015-03-20
603015,弘讯科技,2015-03-03,sh,stock,stock_sh_603015,电器行业,,浙江,,,2015-03-03
603016,新宏泰,2016-07-01,sh,stock,stock_sh_603016,,次新股,江苏,,,2016-07-01
603017,中衡设计,2014-12-31,sh,stock,stock_sh_603017,建筑建材,,江苏,,,2014-12-31
603018,中设集团,2014-10-13,sh,stock,stock_sh_603018,建筑建材,,江苏,,,2014-10-13
603019,中科曙光,2014-11-06,sh,stock,stock_sh_603019,电子信息,"['云计算', '国防军工', '军工航天']",天津,,,2014-11-06
603020,爱普股份,2015-03-25,sh,stock,stock_sh_603020,食品行业,,上海,,,2015-03-25
603021,山东华鹏,2015-04-23,sh,stock,stock_sh_603021,玻璃行业,,山东,,,2015-04-23
603022,新通联,2015-05-18,sh,stock,stock_sh_603022,其它行业,,上海,,,2015-05-18
603023,威帝股份,2015-05-27,sh,stock,stock_sh_603023,其它行业,,黑龙江,,,2015-05-27
603025,大豪科技,2015-04-22,sh,stock,stock_sh_603025,电子信息,,北京,,,2015-04-22
603026,石大胜华,2015-05-29,sh,stock,stock_sh_603026,其它行业,"['锂电池', '特斯拉']",山东,,,2015-05-29
603027,千禾味业,2016-03-07,sh,stock,stock_sh_603027,,次新股,四川,,,2016-03-07
603028,赛福天,2016-03-31,sh,stock,stock_sh_603028,,次新股,江苏,,,2016-03-31
603029,天鹅股份,2016-04-27,sh,stock,stock_sh_603029,,次新股,山东,,,2016-04-27
603030,全筑股份,2015-03-20,sh,stock,stock_sh_603030,建筑建材,,上海,,,2015-03-20
603031,安德利,2016-08-22,sh,stock,stock_sh_603031,,次新股,安徽,,,2016-08-22
603032,德新交运,2017-01-05,sh,stock,stock_sh_603032,,,新疆,,,2017-01-05
603033,三维股份,2016-12-07,sh,stock,stock_sh_603033,,次新股,浙江,,,2016-12-07
603035,常熟汽饰,2017-01-05,sh,stock,stock_sh_603035,,,江苏,,,2017-01-05
603036,如通股份,2016-12-09,sh,stock,stock_sh_603036,,次新股,江苏,,,2016-12-09
603037,凯众股份,2017-01-20,sh,stock,stock_sh_603037,,,上海,,,2017-01-20
603038,华立股份,2017-01-16,sh,stock,stock_sh_603038,,,广东,,,2017-01-16
603039,泛微网络,2017-01-13,sh,stock,stock_sh_603039,,,上海,,,2017-01-13
603040,新坐标,2017-02-09,sh,stock,stock_sh_603040,,,浙江,,,2017-02-09
603041,美思德,2017-03-30,sh,stock,stock_sh_603041,,,江苏,,,2017-03-30
603042,华脉科技,2017-06-02,sh,stock,stock_sh_603042,,,江苏,,,2017-06-02
603043,广州酒家,2017-06-27,sh,stock,stock_sh_603043,,,广东,,,2017-06-27
603050,科林电气,2017-04-14,sh,stock,stock_sh_603050,,,河北,,,2017-04-14
603055,台华新材,2017-09-21,sh,stock,stock_sh_603055,,,浙江,,,2017-09-21
603058,永吉股份,2016-12-23,sh,stock,stock_sh_603058,,次新股,贵州,,,2016-12-23
603060,国检集团,2016-11-09,sh,stock,stock_sh_603060,,次新股,北京,,,2016-11-09
603063,禾望电气,2017-07-28,sh,stock,stock_sh_603063,,,广东,,,2017-07-28
603066,音飞储存,2015-06-11,sh,stock,stock_sh_603066,,,江苏,,,2015-06-11
603067,振华股份,2016-09-13,sh,stock,stock_sh_603067,,次新股,湖北,,,2016-09-13
603069,海汽集团,2016-07-12,sh,stock,stock_sh_603069,,"['次新股', '海南自贸']",海南,,,2016-07-12
603076,乐惠国际,2017-11-13,sh,stock,stock_sh_603076,,,浙江,,,2017-11-13
603077,和邦生物,2012-07-31,sh,stock,stock_sh_603077,化工行业,"['锂电池', '成渝特区', '草甘膦', '碳纤维', '业绩预降', '参股金融']",四川,,,2012-07-31
603078,江化微,2017-04-10,sh,stock,stock_sh_603078,,,江苏,,,2017-04-10
603079,圣达生物,2017-08-23,sh,stock,stock_sh_603079,,,浙江,,,2017-08-23
603081,大丰实业,2017-04-20,sh,stock,stock_sh_603081,,,浙江,,,2017-04-20
603083,剑桥科技,2017-11-10,sh,stock,stock_sh_603083,,,上海,,,2017-11-10
603085,天成自控,2015-06-30,sh,stock,stock_sh_603085,,,浙江,,,2015-06-30
603086,先达股份,2017-05-11,sh,stock,stock_sh_603086,,,山东,,,2017-05-11
603088,宁波精达,2014-11-11,sh,stock,stock_sh_603088,机械行业,,浙江,,,2014-11-11
603089,正裕工业,2017-01-26,sh,stock,stock_sh_603089,,,浙江,,,2017-01-26
603090,宏盛股份,2016-08-31,sh,stock,stock_sh_603090,,次新股,江苏,,,2016-08-31
603096,新经典,2017-04-25,sh,stock,stock_sh_603096,,,天津,,,2017-04-25
603098,森特股份,2016-12-16,sh,stock,stock_sh_603098,,次新股,北京,,,2016-12-16
603099,长白山,2014-08-22,sh,stock,stock_sh_603099,酒店旅游,,吉林,,,2014-08-22
603100,川仪股份,2014-08-05,sh,stock,stock_sh_603100,仪器仪表,"['核电核能', '铁路基建']",重庆,,,2014-08-05
603101,汇嘉时代,2016-05-06,sh,stock,stock_sh_603101,,次新股,新疆,,,2016-05-06
603103,横店影视,2017-10-12,sh,stock,stock_sh_603103,,,浙江,,,2017-10-12
603106,恒银金融,2017-09-20,sh,stock,stock_sh_603106,,,天津,,,2017-09-20
603108,润达医疗,2015-05-27,sh,stock,stock_sh_603108,其它行业,,上海,,,2015-05-27
603110,东方材料,2017-10-13,sh,stock,stock_sh_603110,,,浙江,,,2017-10-13
603111,康尼机电,2014-08-01,sh,stock,stock_sh_603111,交通运输,铁路基建,江苏,,,2014-08-01
603113,金能科技,2017-05-11,sh,stock,stock_sh_603113,,,山东,,,2017-05-11
603116,红蜻蜓,2015-06-29,sh,stock,stock_sh_603116,其它行业,新三板,浙江,,,2015-06-29
603117,万林股份,2015-06-29,sh,stock,stock_sh_603117,,,江苏,,,2015-06-29
603118,共进股份,2015-02-25,sh,stock,stock_sh_603118,电子器件,基因概念,广东,,,2015-02-25
603123,翠微股份,2012-05-03,sh,stock,stock_sh_603123,商业百货,,北京,,,2012-05-03
603126,中材节能,2014-07-31,sh,stock,stock_sh_603126,环保行业,节能,天津,,,2014-07-31
603127,昭衍新药,2017-08-25,sh,stock,stock_sh_603127,,,北京,,,2017-08-25
603128,华贸物流,2012-05-29,sh,stock,stock_sh_603128,交通运输,"['股权激励', '上海自贸', '重组概念']",上海,,,2012-05-29
603129,春风动力,2017-08-18,sh,stock,stock_sh_603129,,,浙江,,,2017-08-18
603131,上海沪工,2016-06-07,sh,stock,stock_sh_603131,,"['次新股', '国防军工']",上海,,,2016-06-07
603133,碳元科技,2017-03-20,sh,stock,stock_sh_603133,,,江苏,,,2017-03-20
603136,天目湖,2017-09-27,sh,stock,stock_sh_603136,,,江苏,,,2017-09-27
603138,海量数据,2017-03-06,sh,stock,stock_sh_603138,,,北京,,,2017-03-06
603139,康惠制药,2017-04-21,sh,stock,stock_sh_603139,,,陕西,,,2017-04-21
603157,拉夏贝尔,2017-09-25,sh,stock,stock_sh_603157,,,上海,,,2017-09-25
603158,腾龙股份,2015-03-20,sh,stock,stock_sh_603158,汽车制造,,江苏,,,2015-03-20
603159,上海亚虹,2016-08-12,sh,stock,stock_sh_603159,,次新股,上海,,,2016-08-12
603160,汇顶科技,2016-10-17,sh,stock,stock_sh_603160,,次新股,广东,,,2016-10-17
603165,荣晟环保,2017-01-17,sh,stock,stock_sh_603165,,,浙江,,,2017-01-17
603166,福达股份,2014-11-27,sh,stock,stock_sh_603166,汽车制造,,广西,,,2014-11-27
603167,渤海轮渡,2012-09-06,sh,stock,stock_sh_603167,交通运输,"['军民融合', '本月解禁', '黄河三角', '自贸区', '东亚自贸']",山东,,,2012-09-06
603168,莎普爱思,2014-07-02,sh,stock,stock_sh_603168,生物制药,,浙江,,,2014-07-02
603169,兰石重装,2014-10-09,sh,stock,stock_sh_603169,机械行业,核电核能,甘肃,,,2014-10-09
603177,德创环保,2017-02-07,sh,stock,stock_sh_603177,,,浙江,,,2017-02-07
603178,圣龙股份,2017-03-28,sh,stock,stock_sh_603178,,,浙江,,,2017-03-28
603179,新泉股份,2017-03-17,sh,stock,stock_sh_603179,,,江苏,,,2017-03-17
603180,金牌厨柜,2017-05-12,sh,stock,stock_sh_603180,,,福建,,,2017-05-12
603181,皇马科技,2017-08-24,sh,stock,stock_sh_603181,,,浙江,,,2017-08-24
603183,建研院,2017-09-05,sh,stock,stock_sh_603183,,,江苏,,,2017-09-05
603186,华正新材,2017-01-03,sh,stock,stock_sh_603186,,,浙江,,,2017-01-03
603188,亚邦股份,2014-09-09,sh,stock,stock_sh_603188,化工行业,,江苏,,,2014-09-09
603189,网达软件,2016-09-14,sh,stock,stock_sh_603189,,次新股,上海,,,2016-09-14
603196,日播时尚,2017-05-31,sh,stock,stock_sh_603196,,,上海,,,2017-05-31
603197,保隆科技,2017-05-19,sh,stock,stock_sh_603197,,,上海,,,2017-05-19
603198,迎驾贡酒,2015-05-28,sh,stock,stock_sh_603198,其它行业,,安徽,,,2015-05-28
603199,九华旅游,2015-03-26,sh,stock,stock_sh_603199,酒店旅游,,安徽,,,2015-03-26
603200,上海洗霸,2017-06-01,sh,stock,stock_sh_603200,,,上海,,,2017-06-01
603203,快克股份,2016-11-08,sh,stock,stock_sh_603203,,次新股,江苏,,,2016-11-08
603208,江山欧派,2017-02-10,sh,stock,stock_sh_603208,,,浙江,,,2017-02-10
603218,日月股份,2016-12-28,sh,stock,stock_sh_603218,,,浙江,,,2016-12-28
603222,济民制药,2015-02-17,sh,stock,stock_sh_603222,生物制药,,浙江,,,2015-02-17
603223,恒通股份,2015-06-30,sh,stock,stock_sh_603223,,,山东,,,2015-06-30
603225,新凤鸣,2017-04-18,sh,stock,stock_sh_603225,,,浙江,,,2017-04-18
603226,菲林格尔,2017-06-15,sh,stock,stock_sh_603226,,,上海,,,2017-06-15
603227,雪峰科技,2015-05-15,sh,stock,stock_sh_603227,其它行业,,新疆,,,2015-05-15
603228,景旺电子,2017-01-06,sh,stock,stock_sh_603228,,,广东,,,2017-01-06
603229,奥翔药业,2017-05-09,sh,stock,stock_sh_603229,,,浙江,,,2017-05-09
603232,格尔软件,2017-04-21,sh,stock,stock_sh_603232,,,上海,,,2017-04-21
603233,大参林,2017-07-31,sh,stock,stock_sh_603233,,,广东,,,2017-07-31
603238,诺邦股份,2017-02-22,sh,stock,stock_sh_603238,,,浙江,,,2017-02-22
603239,浙江仙通,2016-12-30,sh,stock,stock_sh_603239,,,浙江,,,2016-12-30
603258,电魂网络,2016-10-26,sh,stock,stock_sh_603258,,次新股,浙江,,,2016-10-26
603260,合盛硅业,2017-10-30,sh,stock,stock_sh_603260,,,浙江,,,2017-10-30
603266,天龙股份,2017-01-10,sh,stock,stock_sh_603266,,,浙江,,,2017-01-10
603268,松发股份,2015-03-19,sh,stock,stock_sh_603268,陶瓷行业,,广东,,,2015-03-19
603269,海鸥股份,2017-05-17,sh,stock,stock_sh_603269,,,江苏,,,2017-05-17
603277,银都股份,2017-09-11,sh,stock,stock_sh_603277,,,浙江,,,2017-09-11
603278,大业股份,2017-11-13,sh,stock,stock_sh_603278,,,山东,,,2017-11-13
603286,日盈电子,2017-06-27,sh,stock,stock_sh_603286,,,江苏,,,2017-06-27
603288,海天味业,2014-02-11,sh,stock,stock_sh_603288,食品行业,,广东,,,2014-02-11
603289,泰瑞机器,2017-10-31,sh,stock,stock_sh_603289,,,浙江,,,2017-10-31
603298,杭叉集团,2016-12-27,sh,stock,stock_sh_603298,,,浙江,,,2016-12-27
603299,井神股份,2015-12-31,sh,stock,stock_sh_603299,,次新股,江苏,,,2015-12-31
603300,华铁科技,2015-05-29,sh,stock,stock_sh_603300,其它行业,,浙江,,,2015-05-29
603303,得邦照明,2017-03-30,sh,stock,stock_sh_603303,,,浙江,,,2017-03-30
603305,旭升股份,2017-07-10,sh,stock,stock_sh_603305,,,浙江,,,2017-07-10
603306,华懋科技,2014-09-26,sh,stock,stock_sh_603306,汽车制造,,福建,,,2014-09-26
603308,应流股份,2014-01-22,sh,stock,stock_sh_603308,机械行业,核电核能,安徽,,,2014-01-22
603309,维力医疗,2015-03-02,sh,stock,stock_sh_603309,医疗器械,,广东,,,2015-03-02
603311,金海环境,2015-05-18,sh,stock,stock_sh_603311,其它行业,,浙江,,,2015-05-18
603313,梦百合,2016-10-13,sh,stock,stock_sh_603313,,次新股,江苏,,,2016-10-13
603315,福鞍股份,2015-04-24,sh,stock,stock_sh_603315,机械行业,,辽宁,,,2015-04-24
603316,诚邦股份,2017-06-19,sh,stock,stock_sh_603316,,,浙江,,,2017-06-19
603318,派思股份,2015-04-24,sh,stock,stock_sh_603318,机械行业,,辽宁,,,2015-04-24
603319,湘油泵,2016-11-30,sh,stock,stock_sh_603319,,次新股,湖南,,,2016-11-30
603320,迪贝电气,2017-05-02,sh,stock,stock_sh_603320,,,浙江,,,2017-05-02
603321,梅轮电梯,2017-09-15,sh,stock,stock_sh_603321,,,浙江,,,2017-09-15
603322,超讯通信,2016-07-28,sh,stock,stock_sh_603322,,"['5G概念', '4G概念', '三网融合', '次新股']",广东,,,2016-07-28
603323,吴江银行,2016-11-29,sh,stock,stock_sh_603323,,次新股,江苏,,,2016-11-29
603326,我乐家居,2017-06-16,sh,stock,stock_sh_603326,,,江苏,,,2017-06-16
603328,依顿电子,2014-07-01,sh,stock,stock_sh_603328,电子器件,,广东,,,2014-07-01
603330,上海天洋,2017-02-13,sh,stock,stock_sh_603330,,,上海,,,2017-02-13
603331,百达精工,2017-07-05,sh,stock,stock_sh_603331,,,浙江,,,2017-07-05
603333,明星电缆,2012-05-07,sh,stock,stock_sh_603333,发电设备,"['成渝特区', '农村金融']",四川,,,2012-05-07
603335,迪生力,2017-06-20,sh,stock,stock_sh_603335,,,广东,,,2017-06-20
603336,宏辉果蔬,2016-11-24,sh,stock,stock_sh_603336,,次新股,广东,,,2016-11-24
603337,杰克股份,2017-01-19,sh,stock,stock_sh_603337,,,浙江,,,2017-01-19
603338,浙江鼎力,2015-03-25,sh,stock,stock_sh_603338,机械行业,军民融合,浙江,,,2015-03-25
603339,四方冷链,2016-05-19,sh,stock,stock_sh_603339,,次新股,江苏,,,2016-05-19
603345,安井食品,2017-02-22,sh,stock,stock_sh_603345,,,福建,,,2017-02-22
603355,莱克电气,2015-05-13,sh,stock,stock_sh_603355,机械行业,,江苏,,,2015-05-13
603357,设计总院,2017-08-01,sh,stock,stock_sh_603357,,,安徽,,,2017-08-01
603358,华达科技,2017-01-25,sh,stock,stock_sh_603358,,,江苏,,,2017-01-25
603359,东珠景观,2017-09-01,sh,stock,stock_sh_603359,,,江苏,,,2017-09-01
603360,百傲化学,2017-02-06,sh,stock,stock_sh_603360,,,辽宁,,,2017-02-06
603363,傲农生物,2017-09-26,sh,stock,stock_sh_603363,,,福建,,,2017-09-26
603365,水星家纺,2017-11-20,sh,stock,stock_sh_603365,,,上海,,,2017-11-20
603366,日出东方,2012-05-21,sh,stock,stock_sh_603366,家电行业,"['券商重仓', '太阳能']",江苏,,,2012-05-21
603367,辰欣药业,2017-09-29,sh,stock,stock_sh_603367,,,山东,,,2017-09-29
603368,柳州医药,2014-12-04,sh,stock,stock_sh_603368,商业百货,,广西,,,2014-12-04
603369,今世缘,2014-07-03,sh,stock,stock_sh_603369,酿酒行业,"['O2O模式', '新零售']",江苏,,,2014-07-03
603377,东方时尚,2016-02-05,sh,stock,stock_sh_603377,,次新股,北京,,,2016-02-05
603378,亚士创能,2017-09-28,sh,stock,stock_sh_603378,,,上海,,,2017-09-28
603380,易德龙,2017-06-22,sh,stock,stock_sh_603380,,,江苏,,,2017-06-22
603383,顶点软件,2017-05-22,sh,stock,stock_sh_603383,,,福建,,,2017-05-22
603385,惠达卫浴,2017-04-05,sh,stock,stock_sh_603385,,,河北,,,2017-04-05
603386,广东骏亚,2017-09-12,sh,stock,stock_sh_603386,,小米概念,广东,,,2017-09-12
603387,基蛋生物,2017-07-17,sh,stock,stock_sh_603387,,,江苏,,,2017-07-17
603388,元成股份,2017-03-24,sh,stock,stock_sh_603388,,,浙江,,,2017-03-24
603389,亚振家居,2016-12-15,sh,stock,stock_sh_603389,,次新股,江苏,,,2016-12-15
603393,新天然气,2016-09-12,sh,stock,stock_sh_603393,,次新股,新疆,,,2016-09-12
603396,金辰股份,2017-10-18,sh,stock,stock_sh_603396,,,辽宁,,,2017-10-18
603398,邦宝益智,2015-12-09,sh,stock,stock_sh_603398,,,广东,,,2015-12-09
603399,新华龙,2012-08-24,sh,stock,stock_sh_603399,,稀缺资源,辽宁,,,2012-08-24
603416,信捷电气,2016-12-21,sh,stock,stock_sh_603416,,次新股,江苏,,,2016-12-21
603421,鼎信通讯,2016-10-11,sh,stock,stock_sh_603421,,次新股,山东,,,2016-10-11
603429,集友股份,2017-01-24,sh,stock,stock_sh_603429,,,安徽,,,2017-01-24
603444,吉比特,2017-01-04,sh,stock,stock_sh_603444,,,福建,,,2017-01-04
603456,九洲药业,2014-10-10,sh,stock,stock_sh_603456,生物制药,,浙江,,,2014-10-10
603458,勘设股份,2017-08-09,sh,stock,stock_sh_603458,,,贵州,,,2017-08-09
603466,风语筑,2017-10-20,sh,stock,stock_sh_603466,,,上海,,,2017-10-20
603488,展鹏科技,2017-05-16,sh,stock,stock_sh_603488,,,江苏,,,2017-05-16
603496,恒为科技,2017-06-07,sh,stock,stock_sh_603496,,,上海,,,2017-06-07
603499,翔港科技,2017-10-16,sh,stock,stock_sh_603499,,,上海,,,2017-10-16
603500,祥和实业,2017-09-04,sh,stock,stock_sh_603500,,,浙江,,,2017-09-04
603501,韦尔股份,2017-05-04,sh,stock,stock_sh_603501,,,上海,,,2017-05-04
603505,金石资源,2017-05-03,sh,stock,stock_sh_603505,,,浙江,,,2017-05-03
603507,振江股份,2017-11-06,sh,stock,stock_sh_603507,,,江苏,,,2017-11-06
603508,思维列控,2015-12-24,sh,stock,stock_sh_603508,,铁路基建,河南,,,2015-12-24
603515,欧普照明,2016-08-19,sh,stock,stock_sh_603515,,次新股,上海,,,2016-08-19
603517,绝味食品,2017-03-17,sh,stock,stock_sh_603517,,,湖南,,,2017-03-17
603518,维格娜丝,2014-12-03,sh,stock,stock_sh_603518,服装鞋类,,江苏,,,2014-12-03
603519,立霸股份,2015-03-19,sh,stock,stock_sh_603519,家电行业,,江苏,,,2015-03-19
603520,司太立,2016-03-09,sh,stock,stock_sh_603520,,次新股,浙江,,,2016-03-09
603527,众源新材,2017-09-07,sh,stock,stock_sh_603527,,,安徽,,,2017-09-07
603528,多伦科技,2016-05-03,sh,stock,stock_sh_603528,,次新股,江苏,,,2016-05-03
603533,掌阅科技,2017-09-21,sh,stock,stock_sh_603533,,,北京,,,2017-09-21
603535,嘉诚国际,2017-08-08,sh,stock,stock_sh_603535,,,广东,,,2017-08-08
603536,惠发股份,2017-06-13,sh,stock,stock_sh_603536,,,山东,,,2017-06-13
603538,美诺华,2017-04-07,sh,stock,stock_sh_603538,,,浙江,,,2017-04-07
603555,贵人鸟,2014-01-24,sh,stock,stock_sh_603555,服装鞋类,体育概念,福建,,,2014-01-24
603556,海兴电力,2016-11-10,sh,stock,stock_sh_603556,,"['智能电网', '次新股']",浙江,,,2016-11-10
603557,起步股份,2017-08-18,sh,stock,stock_sh_603557,,,浙江,,,2017-08-18
603558,健盛集团,2015-01-27,sh,stock,stock_sh_603558,纺织行业,"['O2O模式', '新零售']",浙江,,,2015-01-27
